transaction_id,date,category,merchant,amount,payment_method
375,2025-01-21 09:14:27.326732,Food,Local Store,957.91,UPI
376,2025-01-21 10:32:56.597659,Entertainment,Myntra,4472.97,Debit Card
377,2025-01-21 11:51:25.868586,Entertainment,Zomato,4697.52,Cash
378,2025-01-21 13:09:55.139513,Food,Flipkart,3913.18,Credit Card
379,2025-01-21 14:28:24.410441,Transport,Airtel,4610.18,Debit Card
380,2025-01-21 15:46:53.681368,Food,Amazon,1565.44,UPI
381,2025-01-21 17:05:22.952295,Travel,Amazon,1276.17,Credit Card
382,2025-01-21 18:23:52.223222,Healthcare,Netflix,1952.29,Debit Card
383,2025-01-21 19:42:21.494149,Entertainment,Flipkart,323.94,Cash
384,2025-01-21 21:00:50.765076,Bills,Flipkart,4058.86,UPI
385,2025-01-21 22:19:20.036003,Bills,Amazon,4921.67,Credit Card
386,2025-01-21 23:37:49.306930,Travel,Reliance,4128.94,Credit Card
387,2025-01-22 00:56:18.577857,Shopping,Amazon,2797.13,UPI
388,2025-01-22 02:14:47.848784,Education,Flipkart,1511.65,Cash
389,2025-01-22 03:33:17.119711,Food,Local Store,1028.6,UPI
390,2025-01-22 04:51:46.390639,Food,Reliance,1852.11,Cash
391,2025-01-22 06:10:15.661566,Shopping,Uber,3351.5,Credit Card
392,2025-01-22 07:28:44.932493,Shopping,Airtel,2262.95,UPI
393,2025-01-22 08:47:14.203420,Travel,Myntra,4673.6,Cash
394,2025-01-22 10:05:43.474347,Travel,Zomato,4278.39,Cash
395,2025-01-22 11:24:12.745274,Shopping,Uber,556.88,Debit Card
396,2025-01-22 12:42:42.016201,Entertainment,Swiggy,701.05,Cash
397,2025-01-22 14:01:11.287128,Travel,Amazon,3397.38,UPI
398,2025-01-22 15:19:40.558055,Healthcare,Airtel,1192.3,UPI
399,2025-01-22 16:38:09.828982,Travel,Amazon,3965.6,Cash
400,2025-01-22 17:56:39.099909,Food,Amazon,2977.22,UPI
401,2025-01-22 19:15:08.370837,Travel,Uber,1187.66,Credit Card
402,2025-01-22 20:33:37.641764,Entertainment,Local Store,2419.5,Credit Card
403,2025-01-22 21:52:06.912691,Shopping,Local Store,2060.08,UPI
404,2025-01-22 23:10:36.183618,Food,Myntra,4372.14,Cash
405,2025-01-23 00:29:05.454545,Travel,Reliance,209.2,Credit Card
406,2025-01-23 01:47:34.725472,Entertainment,Amazon,4484.43,Cash
407,2025-01-23 03:06:03.996399,Healthcare,Netflix,3277.81,UPI
408,2025-01-23 04:24:33.267326,Travel,Local Store,3700.81,Debit Card
409,2025-01-23 05:43:02.538253,Entertainment,Flipkart,62.91,Credit Card
410,2025-01-23 07:01:31.809180,Healthcare,Airtel,3159.79,UPI
411,2025-01-23 08:20:01.080108,Shopping,Netflix,2963.01,Credit Card
412,2025-01-23 09:38:30.351035,Travel,Uber,2709.17,Cash
413,2025-01-23 10:56:59.621962,Healthcare,Uber,3940.04,Debit Card
414,2025-01-23 12:15:28.892889,Food,Myntra,2801.56,Debit Card
415,2025-01-23 13:33:58.163816,Shopping,Myntra,4292.63,UPI
416,2025-01-23 14:52:27.434743,Food,Reliance,1201.53,Credit Card
417,2025-01-23 16:10:56.705670,Bills,Flipkart,4039.61,Debit Card
418,2025-01-23 17:29:25.976597,Transport,Airtel,937.6,Credit Card
419,2025-01-23 18:47:55.247524,Travel,Flipkart,4074.93,Cash
420,2025-01-23 20:06:24.518451,Healthcare,Swiggy,4705.29,Cash
421,2025-01-23 21:24:53.789378,Transport,Myntra,1711.69,UPI
422,2025-01-23 22:43:23.060306,Transport,Reliance,2672.94,Debit Card
423,2025-01-24 00:01:52.331233,Healthcare,Zomato,3308.73,Debit Card
424,2025-01-24 01:20:21.602160,Shopping,Amazon,443.38,Credit Card
425,2025-01-24 02:38:50.873087,Travel,Amazon,2495.7,Cash
426,2025-01-24 03:57:20.144014,Bills,Zomato,1834.9,Debit Card
427,2025-01-24 05:15:49.414941,Food,Local Store,4368.66,UPI
428,2025-01-24 06:34:18.685868,Entertainment,Flipkart,4389.56,UPI
429,2025-01-24 07:52:47.956795,Food,Zomato,3518.86,Debit Card
430,2025-01-24 09:11:17.227722,Entertainment,Reliance,3295.84,UPI
431,2025-01-24 10:29:46.498649,Food,Airtel,3681.76,Debit Card
432,2025-01-24 11:48:15.769576,Healthcare,Zomato,1861.64,Debit Card
433,2025-01-24 13:06:45.040504,Bills,Reliance,2052.37,Debit Card
434,2025-01-24 14:25:14.311431,Travel,Myntra,2790.84,Debit Card
435,2025-01-24 15:43:43.582358,Entertainment,Netflix,4693.24,Credit Card
436,2025-01-24 17:02:12.853285,Travel,Uber,3633.8,Debit Card
437,2025-01-24 18:20:42.124212,Travel,Uber,2777.4,UPI
438,2025-01-24 19:39:11.395139,Travel,Swiggy,3863.54,Cash
439,2025-01-24 20:57:40.666066,Education,Flipkart,1885.91,Credit Card
440,2025-01-24 22:16:09.936993,Shopping,Airtel,3665.81,Cash
441,2025-01-24 23:34:39.207920,Food,Netflix,2082.85,Cash
442,2025-01-25 00:53:08.478847,Travel,Netflix,1434.32,Cash
443,2025-01-25 02:11:37.749774,Food,Myntra,3068.13,Cash
444,2025-01-25 03:30:07.020702,Travel,Zomato,3450.04,Cash
445,2025-01-25 04:48:36.291629,Entertainment,Flipkart,2323.5,UPI
446,2025-01-25 06:07:05.562556,Shopping,Amazon,2849.23,Debit Card
447,2025-01-25 07:25:34.833483,Shopping,Netflix,3485.63,UPI
448,2025-01-25 08:44:04.104410,Healthcare,Reliance,3850.16,Credit Card
449,2025-01-25 10:02:33.375337,Education,Amazon,4483.08,UPI
450,2025-01-25 11:21:02.646264,Healthcare,Swiggy,1804.99,Credit Card
451,2025-01-25 12:39:31.917191,Healthcare,Zomato,4759.81,Debit Card
452,2025-01-25 13:58:01.188118,Healthcare,Zomato,3204.54,Cash
453,2025-01-25 15:16:30.459045,Healthcare,Airtel,3949.12,Debit Card
454,2025-01-25 16:34:59.729972,Healthcare,Netflix,3513.86,UPI
455,2025-01-25 17:53:29.000900,Bills,Myntra,1067.58,UPI
456,2025-01-25 19:11:58.271827,Shopping,Local Store,403.62,Debit Card
457,2025-01-25 20:30:27.542754,Healthcare,Local Store,3645.12,Debit Card
458,2025-01-25 21:48:56.813681,Travel,Uber,2579.71,UPI
459,2025-01-25 23:07:26.084608,Shopping,Reliance,3525.96,Debit Card
460,2025-01-26 00:25:55.355535,Shopping,Amazon,2410.37,Credit Card
461,2025-01-26 01:44:24.626462,Transport,Swiggy,1595.56,Credit Card
462,2025-01-26 03:02:53.897389,Bills,Uber,1460.84,UPI
463,2025-01-26 04:21:23.168316,Healthcare,Zomato,3666.13,UPI
464,2025-01-26 05:39:52.439243,Food,Amazon,1420.06,Debit Card
465,2025-01-26 06:58:21.710171,Entertainment,Flipkart,3587.65,Debit Card
466,2025-01-26 08:16:50.981098,Education,Netflix,13243.08,Cash
467,2025-01-26 09:35:20.252025,Travel,Swiggy,3865.95,Credit Card
468,2025-01-26 10:53:49.522952,Food,Flipkart,756.91,UPI
469,2025-01-26 12:12:18.793879,Bills,Myntra,1064.65,UPI
470,2025-01-26 13:30:48.064806,Entertainment,Netflix,3445.26,UPI
471,2025-01-26 14:49:17.335733,Bills,Amazon,2823.14,UPI
472,2025-01-26 16:07:46.606660,Travel,Netflix,1059.2,Cash
473,2025-01-26 17:26:15.877587,Shopping,Uber,4518.99,Credit Card
474,2025-01-26 18:44:45.148514,Entertainment,Airtel,1415.92,Cash
475,2025-01-26 20:03:14.419441,Shopping,Uber,2134.3,Credit Card
476,2025-01-26 21:21:43.690369,Travel,Myntra,1051.33,UPI
477,2025-01-26 22:40:12.961296,Food,Reliance,1970.74,Credit Card
478,2025-01-26 23:58:42.232223,Travel,Flipkart,2483.65,UPI
479,2025-01-27 01:17:11.503150,Food,Uber,1511.47,Cash
480,2025-01-27 02:35:40.774077,Entertainment,Airtel,3857.01,Credit Card
481,2025-01-27 03:54:10.045004,Entertainment,Reliance,1999.97,Debit Card
482,2025-01-27 05:12:39.315931,Healthcare,Uber,3661.07,Credit Card
483,2025-01-27 06:31:08.586858,Bills,Zomato,1075.01,UPI
484,2025-01-27 07:49:37.857785,Healthcare,Airtel,1916.33,Debit Card
485,2025-01-27 09:08:07.128712,Bills,Flipkart,89.89,UPI
486,2025-01-27 10:26:36.399639,Healthcare,Swiggy,3805.26,Debit Card
487,2025-01-27 11:45:05.670567,Shopping,Local Store,3148.14,Debit Card
488,2025-01-27 13:03:34.941494,Entertainment,Reliance,4098.23,Credit Card
489,2025-01-27 14:22:04.212421,Food,Zomato,2305.27,Credit Card
490,2025-01-27 15:40:33.483348,Bills,Swiggy,4008.72,Debit Card
491,2025-01-27 16:59:02.754275,Travel,Amazon,3255.53,Debit Card
492,2025-01-27 18:17:32.025202,Bills,Airtel,67.88,Debit Card
493,2025-01-27 19:36:01.296129,Food,Zomato,1305.79,UPI
494,2025-01-27 20:54:30.567056,Healthcare,Netflix,2494.76,Credit Card
495,2025-01-27 22:12:59.837983,Bills,Amazon,3112.5,UPI
496,2025-01-27 23:31:29.108910,Education,Amazon,374.67,Credit Card
497,2025-01-28 00:49:58.379837,Shopping,Reliance,3540.15,Cash
498,2025-01-28 02:08:27.650765,Entertainment,Airtel,2740.5,UPI
499,2025-01-28 03:26:56.921692,Food,Zomato,2652.61,Credit Card
500,2025-01-28 04:45:26.192619,Entertainment,Myntra,1495.63,Debit Card
501,2025-01-28 06:03:55.463546,Education,Zomato,2994.37,Debit Card
502,2025-01-28 07:22:24.734473,Bills,Uber,186.09,Credit Card
503,2025-01-28 08:40:54.005400,Bills,Amazon,370.27,Debit Card
504,2025-01-28 09:59:23.276327,Travel,Flipkart,3682.66,Debit Card
505,2025-01-28 11:17:52.547254,Education,Amazon,1643.36,Cash
506,2025-01-28 12:36:21.818181,Food,Amazon,1767.49,Cash
507,2025-01-28 13:54:51.089108,Travel,Local Store,1081.51,Cash
508,2025-01-28 15:13:20.360036,Shopping,Netflix,2255.82,UPI
509,2025-01-28 16:31:49.630963,Travel,Myntra,307.37,Cash
510,2025-01-28 17:50:18.901890,Transport,Swiggy,1536.8,Cash
511,2025-01-28 19:08:48.172817,Food,Swiggy,2659.26,Cash
512,2025-01-28 20:27:17.443744,Transport,Netflix,2354.88,Credit Card
513,2025-01-28 21:45:46.714671,Education,Amazon,4998.36,Debit Card
514,2025-01-28 23:04:15.985598,Healthcare,Swiggy,1974.39,Credit Card
515,2025-01-29 00:22:45.256525,Transport,Airtel,1965.65,Cash
516,2025-01-29 01:41:14.527452,Shopping,Myntra,2542.73,UPI
517,2025-01-29 02:59:43.798379,Travel,Swiggy,992.0,Credit Card
518,2025-01-29 04:18:13.069306,Healthcare,Netflix,4387.71,Cash
519,2025-01-29 05:36:42.340234,Travel,Uber,2882.73,UPI
520,2025-01-29 06:55:11.611161,Transport,Swiggy,1000.93,UPI
521,2025-01-29 08:13:40.882088,Travel,Myntra,3977.54,UPI
522,2025-01-29 09:32:10.153015,Education,Reliance,219.94,Debit Card
523,2025-01-29 10:50:39.423942,Healthcare,Reliance,4913.69,UPI
524,2025-01-29 12:09:08.694869,Education,Airtel,4332.49,Cash
525,2025-01-29 13:27:37.965796,Transport,Zomato,2919.22,Credit Card
526,2025-01-29 14:46:07.236723,Education,Zomato,600.91,Credit Card
527,2025-01-29 16:04:36.507650,Shopping,Swiggy,1115.6,Cash
528,2025-01-29 17:23:05.778577,Transport,Flipkart,1433.2,Debit Card
529,2025-01-29 18:41:35.049504,Transport,Uber,1243.11,Debit Card
530,2025-01-29 20:00:04.320432,Transport,Netflix,2512.72,UPI
531,2025-01-29 21:18:33.591359,Food,Uber,4725.57,Cash
532,2025-01-29 22:37:02.862286,Travel,Reliance,2248.65,UPI
533,2025-01-29 23:55:32.133213,Food,Swiggy,3324.74,UPI
534,2025-01-30 01:14:01.404140,Food,Myntra,3458.49,Cash
535,2025-01-30 02:32:30.675067,Shopping,Netflix,4364.32,Debit Card
536,2025-01-30 03:50:59.945994,Healthcare,Uber,217.42,Debit Card
537,2025-01-30 05:09:29.216921,Travel,Myntra,2051.43,Credit Card
538,2025-01-30 06:27:58.487848,Education,Netflix,3934.44,Cash
539,2025-01-30 07:46:27.758775,Bills,Uber,4083.59,UPI
540,2025-01-30 09:04:57.029702,Transport,Airtel,4640.3,Cash
541,2025-01-30 10:23:26.300630,Education,Reliance,3528.83,UPI
542,2025-01-30 11:41:55.571557,Transport,Amazon,1263.51,Credit Card
543,2025-01-30 13:00:24.842484,Shopping,Netflix,2553.05,Credit Card
544,2025-01-30 14:18:54.113411,Transport,Reliance,210.11,Credit Card
545,2025-01-30 15:37:23.384338,Food,Local Store,3252.3,Credit Card
546,2025-01-30 16:55:52.655265,Travel,Flipkart,2793.76,UPI
547,2025-01-30 18:14:21.926192,Bills,Swiggy,3350.84,Debit Card
548,2025-01-30 19:32:51.197119,Entertainment,Local Store,4654.2,UPI
549,2025-01-30 20:51:20.468046,Transport,Myntra,3452.02,Credit Card
550,2025-01-30 22:09:49.738973,Education,Netflix,1636.23,Debit Card
551,2025-01-30 23:28:19.009900,Food,Swiggy,1033.75,Cash
552,2025-01-31 00:46:48.280828,Entertainment,Swiggy,4280.45,UPI
553,2025-01-31 02:05:17.551755,Bills,Local Store,1011.94,Cash
554,2025-01-31 03:23:46.822682,Entertainment,Local Store,849.97,Credit Card
555,2025-01-31 04:42:16.093609,Food,Amazon,1072.73,Cash
556,2025-01-31 06:00:45.364536,Travel,Uber,2568.76,Debit Card
557,2025-01-31 07:19:14.635463,Travel,Netflix,664.73,Debit Card
558,2025-01-31 08:37:43.906390,Healthcare,Reliance,4693.69,Debit Card
559,2025-01-31 09:56:13.177317,Travel,Zomato,4832.96,UPI
560,2025-01-31 11:14:42.448244,Healthcare,Netflix,4870.32,Cash
561,2025-01-31 12:33:11.719171,Entertainment,Netflix,243.67,Cash
562,2025-01-31 13:51:40.990099,Shopping,Netflix,4733.68,Cash
563,2025-01-31 15:10:10.261026,Education,Swiggy,4987.2,Credit Card
564,2025-01-31 16:28:39.531953,Education,Myntra,4715.02,UPI
565,2025-01-31 17:47:08.802880,Entertainment,Swiggy,3371.15,UPI
566,2025-01-31 19:05:38.073807,Transport,Myntra,3521.09,Cash
567,2025-01-31 20:24:07.344734,Transport,Local Store,655.15,UPI
568,2025-01-31 21:42:36.615661,Travel,Zomato,4377.77,Cash
569,2025-01-31 23:01:05.886588,Education,Swiggy,345.22,Cash
570,2025-02-01 00:19:35.157515,Education,Myntra,1622.77,Cash
571,2025-02-01 01:38:04.428442,Healthcare,Swiggy,4956.2,Debit Card
572,2025-02-01 02:56:33.699369,Shopping,Flipkart,2140.52,Credit Card
573,2025-02-01 04:15:02.970297,Food,Swiggy,699.22,UPI
574,2025-02-01 05:33:32.241224,Transport,Zomato,4848.01,Credit Card
575,2025-02-01 06:52:01.512151,Education,Zomato,4921.49,Debit Card
576,2025-02-01 08:10:30.783078,Healthcare,Myntra,975.86,UPI
577,2025-02-01 09:29:00.054005,Bills,Myntra,4330.78,Cash
578,2025-02-01 10:47:29.324932,Healthcare,Local Store,1982.6,Credit Card
579,2025-02-01 12:05:58.595859,Transport,Zomato,1937.77,Debit Card
580,2025-02-01 13:24:27.866786,Transport,Zomato,1350.35,UPI
581,2025-02-01 14:42:57.137713,Healthcare,Amazon,271.32,UPI
582,2025-02-01 16:01:26.408640,Food,Netflix,1376.64,Credit Card
583,2025-02-01 17:19:55.679567,Entertainment,Airtel,316.2,Credit Card
584,2025-02-01 18:38:24.950495,Transport,Swiggy,4625.64,UPI
585,2025-02-01 19:56:54.221422,Healthcare,Uber,3325.52,UPI
586,2025-02-01 21:15:23.492349,Education,Local Store,4438.78,Debit Card
587,2025-02-01 22:33:52.763276,Healthcare,Netflix,3600.59,Cash
588,2025-02-01 23:52:22.034203,Shopping,Airtel,699.87,Cash
589,2025-02-02 01:10:51.305130,Entertainment,Amazon,4705.88,Debit Card
590,2025-02-02 02:29:20.576057,Bills,Uber,4504.47,UPI
591,2025-02-02 03:47:49.846984,Food,Myntra,1772.98,Credit Card
592,2025-02-02 05:06:19.117911,Travel,Zomato,602.09,Credit Card
593,2025-02-02 06:24:48.388838,Bills,Flipkart,3535.57,UPI
594,2025-02-02 07:43:17.659765,Entertainment,Local Store,3655.39,Debit Card
595,2025-02-02 09:01:46.930693,Entertainment,Reliance,4489.3,UPI
596,2025-02-02 10:20:16.201620,Entertainment,Zomato,310.65,Credit Card
597,2025-02-02 11:38:45.472547,Bills,Flipkart,751.43,UPI
598,2025-02-02 12:57:14.743474,Education,Airtel,3011.33,UPI
599,2025-02-02 14:15:44.014401,Entertainment,Myntra,3114.7,Debit Card
600,2025-02-02 15:34:13.285328,Healthcare,Uber,216.37,Cash
601,2025-02-02 16:52:42.556255,Bills,Airtel,2014.81,Credit Card
602,2025-02-02 18:11:11.827182,Travel,Zomato,2941.6,Credit Card
603,2025-02-02 19:29:41.098109,Entertainment,Zomato,3702.66,UPI
604,2025-02-02 20:48:10.369036,Healthcare,Uber,1614.95,Credit Card
605,2025-02-02 22:06:39.639963,Education,Reliance,2445.32,Credit Card
606,2025-02-02 23:25:08.910891,Shopping,Flipkart,4079.57,Cash
607,2025-02-03 00:43:38.181818,Education,Airtel,4771.78,Credit Card
608,2025-02-03 02:02:07.452745,Travel,Myntra,1190.06,Credit Card
609,2025-02-03 03:20:36.723672,Entertainment,Zomato,1302.56,Debit Card
610,2025-02-03 04:39:05.994599,Travel,Airtel,4702.1,Debit Card
611,2025-02-03 05:57:35.265526,Bills,Reliance,2009.76,Debit Card
612,2025-02-03 07:16:04.536453,Transport,Airtel,3605.82,Debit Card
613,2025-02-03 08:34:33.807380,Entertainment,Uber,3080.71,Debit Card
614,2025-02-03 09:53:03.078307,Transport,Myntra,1463.66,Cash
615,2025-02-03 11:11:32.349234,Healthcare,Amazon,3285.13,Credit Card
616,2025-02-03 12:30:01.620162,Shopping,Uber,3295.05,UPI
617,2025-02-03 13:48:30.891089,Food,Airtel,2982.59,Cash
618,2025-02-03 15:07:00.162016,Travel,Amazon,543.32,UPI
619,2025-02-03 16:25:29.432943,Education,Zomato,4976.1,Debit Card
620,2025-02-03 17:43:58.703870,Shopping,Amazon,2032.06,Credit Card
621,2025-02-03 19:02:27.974797,Entertainment,Reliance,3209.34,Debit Card
622,2025-02-03 20:20:57.245724,Transport,Swiggy,4434.52,Cash
623,2025-02-03 21:39:26.516651,Education,Reliance,2145.28,UPI
624,2025-02-03 22:57:55.787578,Transport,Uber,3880.93,Credit Card
625,2025-02-04 00:16:25.058505,Bills,Swiggy,4860.53,Cash
626,2025-02-04 01:34:54.329432,Transport,Uber,1826.73,Cash
627,2025-02-04 02:53:23.600360,Bills,Local Store,2056.08,Credit Card
628,2025-02-04 04:11:52.871287,Healthcare,Myntra,4532.6,Credit Card
629,2025-02-04 05:30:22.142214,Education,Netflix,840.23,Cash
630,2025-02-04 06:48:51.413141,Education,Zomato,191.54,UPI
631,2025-02-04 08:07:20.684068,Food,Zomato,4549.0,UPI
632,2025-02-04 09:25:49.954995,Entertainment,Local Store,4116.88,Cash
633,2025-02-04 10:44:19.225922,Bills,Airtel,4864.29,Cash
634,2025-02-04 12:02:48.496849,Food,Flipkart,338.28,Debit Card
635,2025-02-04 13:21:17.767776,Transport,Uber,823.08,Debit Card
636,2025-02-04 14:39:47.038703,Transport,Netflix,571.3,UPI
637,2025-02-04 15:58:16.309630,Food,Netflix,3432.91,Debit Card
638,2025-02-04 17:16:45.580558,Education,Reliance,3049.75,UPI
639,2025-02-04 18:35:14.851485,Transport,Reliance,1828.71,Credit Card
640,2025-02-04 19:53:44.122412,Travel,Flipkart,334.25,Debit Card
641,2025-02-04 21:12:13.393339,Healthcare,Airtel,3216.33,UPI
642,2025-02-04 22:30:42.664266,Healthcare,Local Store,2872.1,UPI
643,2025-02-04 23:49:11.935193,Travel,Amazon,608.87,Cash
644,2025-02-05 01:07:41.206120,Food,Reliance,4549.1,UPI
645,2025-02-05 02:26:10.477047,Travel,Airtel,1034.8,Debit Card
646,2025-02-05 03:44:39.747974,Bills,Myntra,3730.37,Cash
647,2025-02-05 05:03:09.018901,Bills,Zomato,4431.13,Cash
648,2025-02-05 06:21:38.289828,Food,Zomato,2918.4,Debit Card
649,2025-02-05 07:40:07.560756,Travel,Airtel,1271.9,Credit Card
650,2025-02-05 08:58:36.831683,Bills,Flipkart,1580.78,Debit Card
651,2025-02-05 10:17:06.102610,Education,Local Store,4434.45,Debit Card
652,2025-02-05 11:35:35.373537,Travel,Netflix,1526.37,Cash
653,2025-02-05 12:54:04.644464,Education,Flipkart,3743.64,Debit Card
654,2025-02-05 14:12:33.915391,Bills,Airtel,4951.32,Credit Card
655,2025-02-05 15:31:03.186318,Healthcare,Local Store,4999.09,Credit Card
656,2025-02-05 16:49:32.457245,Bills,Local Store,2690.72,Credit Card
657,2025-02-05 18:08:01.728172,Education,Uber,4141.45,Cash
658,2025-02-05 19:26:30.999099,Shopping,Swiggy,4951.74,Debit Card
659,2025-02-05 20:45:00.270027,Entertainment,Zomato,1904.63,UPI
660,2025-02-05 22:03:29.540954,Transport,Airtel,1299.43,Debit Card
661,2025-02-05 23:21:58.811881,Travel,Netflix,615.46,Credit Card
662,2025-02-06 00:40:28.082808,Shopping,Swiggy,747.45,Debit Card
663,2025-02-06 01:58:57.353735,Bills,Myntra,4275.1,Cash
664,2025-02-06 03:17:26.624662,Healthcare,Reliance,2964.18,Debit Card
665,2025-02-06 04:35:55.895589,Food,Uber,4374.86,Cash
666,2025-02-06 05:54:25.166516,Bills,Reliance,3957.8,UPI
667,2025-02-06 07:12:54.437443,Healthcare,Swiggy,3385.04,UPI
668,2025-02-06 08:31:23.708370,Entertainment,Swiggy,3066.1,Cash
669,2025-02-06 09:49:52.979297,Bills,Reliance,289.28,Debit Card
670,2025-02-06 11:08:22.250225,Education,Netflix,4367.76,Credit Card
671,2025-02-06 12:26:51.521152,Food,Netflix,2118.32,Cash
672,2025-02-06 13:45:20.792079,Healthcare,Amazon,2820.94,Debit Card
673,2025-02-06 15:03:50.063006,Healthcare,Myntra,158.67,Debit Card
674,2025-02-06 16:22:19.333933,Healthcare,Netflix,4683.56,Debit Card
675,2025-02-06 17:40:48.604860,Entertainment,Myntra,4518.57,Credit Card
676,2025-02-06 18:59:17.875787,Bills,Myntra,2739.23,Credit Card
677,2025-02-06 20:17:47.146714,Entertainment,Swiggy,2907.69,Credit Card
678,2025-02-06 21:36:16.417641,Travel,Myntra,3539.84,Cash
679,2025-02-06 22:54:45.688568,Transport,Uber,1360.24,Cash
680,2025-02-07 00:13:14.959495,Transport,Reliance,1148.48,Credit Card
681,2025-02-07 01:31:44.230423,Travel,Amazon,3386.41,Cash
682,2025-02-07 02:50:13.501350,Bills,Airtel,566.89,Credit Card
683,2025-02-07 04:08:42.772277,Education,Flipkart,2297.61,Cash
684,2025-02-07 05:27:12.043204,Entertainment,Amazon,2489.16,Debit Card
685,2025-02-07 06:45:41.314131,Food,Uber,1937.62,Credit Card
686,2025-02-07 08:04:10.585058,Healthcare,Amazon,967.08,Cash
687,2025-02-07 09:22:39.855985,Healthcare,Myntra,1808.82,Debit Card
688,2025-02-07 10:41:09.126912,Bills,Swiggy,1720.91,Debit Card
689,2025-02-07 11:59:38.397839,Education,Flipkart,2521.37,Cash
690,2025-02-07 13:18:07.668766,Transport,Netflix,3389.67,Debit Card
691,2025-02-07 14:36:36.939693,Transport,Swiggy,4842.76,UPI
692,2025-02-07 15:55:06.210621,Healthcare,Myntra,763.61,Credit Card
693,2025-02-07 17:13:35.481548,Bills,Myntra,4371.43,Credit Card
694,2025-02-07 18:32:04.752475,Entertainment,Flipkart,1456.68,Debit Card
695,2025-02-07 19:50:34.023402,Transport,Flipkart,2977.3,Cash
696,2025-02-07 21:09:03.294329,Entertainment,Zomato,2756.35,UPI
697,2025-02-07 22:27:32.565256,Education,Local Store,2806.89,Cash
698,2025-02-07 23:46:01.836183,Transport,Local Store,3630.63,Credit Card
699,2025-02-08 01:04:31.107110,Transport,Swiggy,1939.36,Debit Card
700,2025-02-08 02:23:00.378037,Shopping,Netflix,1629.54,UPI
701,2025-02-08 03:41:29.648964,Transport,Amazon,4271.53,Debit Card
702,2025-02-08 04:59:58.919891,Travel,Myntra,1139.47,UPI
703,2025-02-08 06:18:28.190819,Food,Myntra,942.22,Debit Card
704,2025-02-08 07:36:57.461746,Travel,Zomato,127.26,Cash
705,2025-02-08 08:55:26.732673,Bills,Swiggy,1092.36,Credit Card
706,2025-02-08 10:13:56.003600,Bills,Swiggy,2616.73,Debit Card
707,2025-02-08 11:32:25.274527,Entertainment,Reliance,2715.62,Debit Card
708,2025-02-08 12:50:54.545454,Travel,Flipkart,1309.38,UPI
709,2025-02-08 14:09:23.816381,Travel,Netflix,407.76,Cash
710,2025-02-08 15:27:53.087308,Travel,Flipkart,3735.97,Cash
