transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly
149,2025-01-09 01:36:12.097209,Food,Airtel,4020.78,UPI,9,1,2025,3,0,8.299479869681894,2555.6312885375496,1.5733020714036086,3,0,3,1,0.08246737214693478,0
150,2025-01-09 02:54:41.368136,Travel,Airtel,4737.14,UPI,9,1,2025,3,0,8.463399932614816,2612.472435275081,1.813278462209383,7,0,3,1,0.03451520823427756,0
151,2025-01-09 04:13:10.639063,Shopping,Flipkart,208.72,Cash,9,1,2025,3,0,5.345773307704332,2582.691050488599,0.0808149313718781,5,2,0,1,0.021044238037796426,0
152,2025-01-09 05:31:39.909990,Shopping,Local Store,275.63,UPI,9,1,2025,3,0,5.62268087321916,2582.691050488599,0.1067220176984992,5,3,3,1,0.040947062202232876,0
153,2025-01-09 06:50:09.180918,Food,Netflix,1755.34,UPI,9,1,2025,3,0,7.470987377320648,2555.6312885375496,0.6868518193031228,3,5,3,1,0.10631748572566968,0
154,2025-01-09 08:08:38.451845,Shopping,Uber,484.46,Cash,9,1,2025,3,0,6.185096895047804,2582.691050488599,0.1875795403048106,5,8,0,1,0.04403779942070818,0
155,2025-01-09 09:27:07.722772,Bills,Amazon,2422.42,Cash,9,1,2025,3,0,7.792935044631239,2588.439496459481,0.9358611639613112,0,1,0,1,0.06880340876022784,0
156,2025-01-09 10:45:36.993699,Transport,Swiggy,3657.12,UPI,9,1,2025,3,0,8.204704633224118,2469.707294213529,1.4807908647994654,6,7,3,1,0.08214494247381754,0
157,2025-01-09 12:04:06.264626,Education,Local Store,2856.15,Debit Card,9,1,2025,3,0,7.95757990347769,2582.3797758206565,1.1060147026950526,1,3,2,1,0.10980558948925656,0
158,2025-01-09 13:22:35.535553,Transport,Local Store,1022.34,Debit Card,9,1,2025,3,0,6.930827066549893,2469.707294213529,0.4139518891146819,6,3,2,1,0.08592812867678068,0
159,2025-01-09 14:41:04.806480,Food,Uber,3291.32,UPI,9,1,2025,3,0,8.099347762419121,2555.6312885375496,1.2878696605265956,3,8,3,1,0.09354070307538487,0
160,2025-01-09 15:59:34.077407,Entertainment,Amazon,3440.03,Debit Card,9,1,2025,3,0,8.14352612415529,2666.7235731225296,1.2899837218493508,2,1,2,1,0.1007181570117826,0
161,2025-01-09 17:18:03.348334,Education,Airtel,4665.61,Cash,9,1,2025,3,0,8.448188176998418,2582.3797758206565,1.8067094715057208,1,0,0,1,0.04156548341639055,0
162,2025-01-09 18:36:32.619261,Food,Reliance,776.64,Debit Card,9,1,2025,3,0,6.656263692152439,2555.6312885375496,0.303893602916573,3,6,2,1,0.08960150241028142,0
163,2025-01-09 19:55:01.890189,Travel,Uber,3477.06,UPI,9,1,2025,3,0,8.154229946059273,2612.472435275081,1.3309461003495269,7,8,3,1,0.060183797337613476,0
164,2025-01-09 21:13:31.161116,Entertainment,Local Store,4561.56,Debit Card,9,1,2025,3,0,8.425639148489209,2666.7235731225296,1.7105484970302949,2,3,2,1,0.08939474715600482,0
165,2025-01-09 22:32:00.432043,Transport,Zomato,2532.74,UPI,9,1,2025,3,0,7.837451751039132,2469.707294213529,1.0255223385921703,6,9,3,1,0.0687308512115099,0
166,2025-01-09 23:50:29.702970,Food,Swiggy,1840.91,Debit Card,9,1,2025,3,0,7.5185583556867135,2555.6312885375496,0.7203347400921257,3,7,2,1,0.11415350724883905,0
167,2025-01-10 01:08:58.973897,Travel,Flipkart,895.21,UPI,10,1,2025,4,0,6.798174760513401,2612.472435275081,0.3426677303508998,7,2,3,1,0.049065925751025086,0
168,2025-01-10 02:27:28.244824,Education,Zomato,4340.6,UPI,10,1,2025,4,0,8.375998222749196,2582.3797758206565,1.6808526927920964,1,9,3,1,0.05569191558200792,0
169,2025-01-10 03:45:57.515751,Education,Local Store,2001.52,Debit Card,10,1,2025,4,0,7.602161666408245,2582.3797758206565,0.7750680278480477,1,3,2,1,0.10087377166926065,0
170,2025-01-10 05:04:26.786678,Healthcare,Netflix,4628.17,Debit Card,10,1,2025,4,0,8.440132865351524,2581.179936457506,1.7930443107162255,4,5,2,1,0.08596548061450049,0
171,2025-01-10 06:22:56.057605,Travel,Myntra,4246.4,Cash,10,1,2025,4,0,8.354062310008198,2612.472435275081,1.6254334180382937,7,4,0,1,0.06169910086054142,0
172,2025-01-10 07:41:25.328532,Bills,Amazon,1914.37,Credit Card,10,1,2025,4,0,7.557666094440061,2588.439496459481,0.7395846040127704,0,1,1,1,0.07750518072218682,0
173,2025-01-10 08:59:54.599459,Shopping,Airtel,2890.88,UPI,10,1,2025,4,0,7.969662088641831,2582.691050488599,1.119328616348865,5,0,3,1,0.07796529895574178,0
174,2025-01-10 10:18:23.870387,Entertainment,Swiggy,184.51,UPI,10,1,2025,4,0,5.223108788950282,2666.7235731225296,0.0691897734957031,2,7,3,1,0.026563318643383016,0
175,2025-01-10 11:36:53.141314,Travel,Flipkart,1352.95,UPI,10,1,2025,4,0,7.210781525168517,2612.472435275081,0.5178810622962767,7,2,3,1,0.06772572137383837,0
176,2025-01-10 12:55:22.412241,Healthcare,Reliance,3565.85,UPI,10,1,2025,4,0,8.179438132330016,2581.179936457506,1.3814805971620432,4,6,3,1,0.09524292747861507,0
177,2025-01-10 14:13:51.683168,Shopping,Airtel,3405.66,Debit Card,10,1,2025,4,0,8.133487618140508,2582.691050488599,1.3186478496356386,5,0,2,1,0.08843067892595763,0
178,2025-01-10 15:32:20.954095,Shopping,Swiggy,1799.18,Debit Card,10,1,2025,4,0,7.49564193888459,2582.691050488599,0.6966299742509378,5,7,2,1,0.10479233714856157,0
179,2025-01-10 16:50:50.225022,Food,Reliance,4052.61,Credit Card,10,1,2025,4,0,8.307363121101622,2555.6312885375496,1.5857569196999035,3,6,1,1,0.10671650676903693,0
180,2025-01-10 18:09:19.495949,Shopping,Flipkart,1217.39,UPI,10,1,2025,4,0,7.105285594062044,2582.691050488599,0.4713649353335125,5,2,3,1,0.0812243274521427,0
181,2025-01-10 19:27:48.766876,Bills,Local Store,2333.29,Credit Card,10,1,2025,4,0,7.755463055342307,2588.439496459481,0.901427289759533,0,3,1,1,0.09326378301537824,0
182,2025-01-10 20:46:18.037803,Education,Myntra,2389.03,Cash,10,1,2025,4,0,7.779061197148033,2582.3797758206565,0.9251272885456162,1,4,0,1,0.08973932456892608,0
183,2025-01-10 22:04:47.308730,Healthcare,Zomato,1737.04,Credit Card,10,1,2025,4,0,7.460513320520221,2581.179936457506,0.6729635448755151,4,9,1,1,0.0900870717558303,0
184,2025-01-10 23:23:16.579657,Shopping,Zomato,4775.6,Credit Card,10,1,2025,4,0,8.471484275322588,2582.691050488599,1.849079083267254,5,9,1,1,0.05063700757906464,0
185,2025-01-11 00:41:45.850585,Food,Local Store,3498.59,Cash,11,1,2025,5,1,8.160401097758601,2555.6312885375496,1.3689729092345144,3,3,0,1,0.0708105303894907,0
186,2025-01-11 02:00:15.121512,Bills,Airtel,2719.04,Cash,11,1,2025,5,1,7.908401865064265,2588.439496459481,1.050455304718985,0,0,0,1,0.03594624004455993,0
187,2025-01-11 03:18:44.392439,Transport,Local Store,2577.05,Credit Card,11,1,2025,5,1,7.8547885781908064,2469.707294213529,1.0434637359811718,6,3,1,1,0.07598932710441553,0
188,2025-01-11 04:37:13.663366,Education,Local Store,838.52,Cash,11,1,2025,5,1,6.732830299938402,2582.3797758206565,0.3247082430908234,1,3,0,1,0.03666375588386528,0
189,2025-01-11 05:55:42.934293,Education,Swiggy,1892.33,Credit Card,11,1,2025,5,1,7.546092462482157,2582.3797758206565,0.7327853237228188,1,7,1,1,0.07353294926130582,0
190,2025-01-11 07:14:12.205220,Healthcare,Swiggy,3380.23,Debit Card,11,1,2025,5,1,8.125994827605025,2581.179936457506,1.309567749329067,4,7,2,1,0.07982994190016113,0
191,2025-01-11 08:32:41.476147,Education,Flipkart,4626.62,Debit Card,11,1,2025,5,1,8.439797976040113,2582.3797758206565,1.791610995144857,1,2,2,1,0.04827810371025898,0
192,2025-01-11 09:51:10.747074,Shopping,Myntra,4091.5,Credit Card,11,1,2025,5,1,8.31691130924529,2582.691050488599,1.5842003243965093,5,4,1,1,0.07286885566359613,0
193,2025-01-11 11:09:40.018001,Food,Swiggy,1536.93,Cash,11,1,2025,5,1,7.338192635375715,2555.6312885375496,0.6013895693378768,3,7,0,1,0.0647170840386907,0
194,2025-01-11 12:28:09.288928,Education,Flipkart,2198.09,Cash,11,1,2025,5,1,7.695798917411652,2582.3797758206565,0.8511877379853888,1,2,0,1,0.056390102429251465,0
195,2025-01-11 13:46:38.559855,Education,Netflix,460.44,Debit Card,11,1,2025,5,1,6.13435203465653,2582.3797758206565,0.1783006528749925,1,5,2,1,0.0345524031406782,0
196,2025-01-11 15:05:07.830783,Transport,Local Store,555.75,Debit Card,11,1,2025,5,1,6.322116306137477,2469.707294213529,0.2250266666426868,6,3,2,1,0.0426366948381397,0
197,2025-01-11 16:23:37.101710,Transport,Local Store,2377.64,Cash,11,1,2025,5,1,7.774284174766563,2469.707294213529,0.9627213741364246,6,3,0,1,0.06394588758173936,0
198,2025-01-11 17:42:06.372637,Entertainment,Airtel,2674.59,Cash,11,1,2025,5,1,7.891925195757825,2666.7235731225296,1.0029498471295468,2,0,0,1,0.04795443855347892,0
199,2025-01-11 19:00:35.643564,Bills,Netflix,1356.93,Cash,11,1,2025,5,1,7.213716760398328,2588.439496459481,0.5242270494852347,0,5,0,1,0.045708994447607454,0
200,2025-01-11 20:19:04.914491,Shopping,Airtel,3231.77,Cash,11,1,2025,5,1,8.081094633839989,2582.691050488599,1.2513188518574867,5,0,0,1,0.04561944207983892,0
201,2025-01-11 21:37:34.185418,Education,Reliance,3531.73,Credit Card,11,1,2025,5,1,8.169826222134821,2582.3797758206565,1.3676261071544555,1,6,1,1,0.07657018284934725,0
202,2025-01-11 22:56:03.456345,Travel,Flipkart,1530.62,Cash,11,1,2025,5,1,7.3340812777576305,2612.472435275081,0.5858894353611938,7,2,0,1,0.05380296153224806,0
203,2025-01-12 00:14:32.727272,Education,Flipkart,3804.2,Debit Card,12,1,2025,6,1,8.244123831332303,2582.3797758206565,1.4731373114130977,1,2,2,1,0.062096922559805035,0
204,2025-01-12 01:33:01.998199,Food,Local Store,1067.74,Debit Card,12,1,2025,6,1,6.974235663482049,2555.6312885375496,0.4177989230250073,3,3,2,1,0.06185179845728628,0
205,2025-01-12 02:51:31.269126,Entertainment,Uber,2744.04,UPI,12,1,2025,6,1,7.917550925786459,2666.7235731225296,1.0289930413698405,2,8,3,1,0.055341023602938355,0
206,2025-01-12 04:10:00.540054,Bills,Reliance,4031.19,Cash,12,1,2025,6,1,8.302064931656822,2588.439496459481,1.5573823554747723,0,6,0,1,0.034531040203083396,0
207,2025-01-12 05:28:29.810981,Travel,Flipkart,2708.19,Credit Card,12,1,2025,6,1,7.904404976207404,2612.472435275081,1.0366386888651862,7,2,1,1,0.05689499894486261,0
208,2025-01-12 06:46:59.081908,Entertainment,Swiggy,4544.42,UPI,12,1,2025,6,1,8.421875411583033,2666.7235731225296,1.7041211341897096,2,7,3,1,0.03572790074722998,0
209,2025-01-12 08:05:28.352835,Healthcare,Local Store,3927.78,UPI,12,1,2025,6,1,8.276084224099169,2581.179936457506,1.5216994152645598,4,3,3,1,0.056824304352045774,0
210,2025-01-12 09:23:57.623762,Bills,Airtel,2962.15,Credit Card,12,1,2025,6,1,7.994008170659391,2588.439496459481,1.1443767582945972,0,0,1,1,0.042903749758136045,0
211,2025-01-12 10:42:26.894689,Education,Netflix,2830.69,UPI,12,1,2025,6,1,7.948628985545232,2582.3797758206565,1.0961555796340734,1,5,3,1,0.05594376324465922,0
212,2025-01-12 12:00:56.165616,Education,Airtel,3318.75,UPI,12,1,2025,6,1,8.107644757870437,2582.3797758206565,1.2851517933474104,1,0,3,1,0.03800789869050769,0
213,2025-01-12 13:19:25.436543,Bills,Zomato,4175.36,Debit Card,12,1,2025,6,1,8.337195332743425,2588.439496459481,1.613080006587421,0,9,2,1,0.023532106614430393,0
214,2025-01-12 14:37:54.707470,Education,Uber,3642.97,UPI,12,1,2025,6,1,8.200829025634654,2582.3797758206565,1.4107026526887578,1,8,3,1,0.04629842848789345,0
215,2025-01-12 15:56:23.978397,Shopping,Flipkart,3961.9,Credit Card,12,1,2025,6,1,8.284731359463034,2582.691050488599,1.5340201063733423,5,2,1,1,0.06336285255176932,0
216,2025-01-12 17:14:53.249324,Bills,Myntra,1479.64,Cash,12,1,2025,6,1,7.300229705718634,2588.439496459481,0.5716339910683179,0,4,0,1,0.03790805679432285,0
217,2025-01-12 18:33:22.520252,Entertainment,Amazon,1968.11,Cash,12,1,2025,6,1,7.5853369430004705,2666.7235731225296,0.7380255005941593,2,1,0,1,0.04950651922356386,0
218,2025-01-12 19:51:51.791179,Bills,Uber,3152.55,Cash,12,1,2025,6,1,8.056284081376774,2588.439496459481,1.217934591213015,0,8,0,1,0.03962273685072182,0
219,2025-01-12 21:10:21.062106,Travel,Local Store,2789.63,Debit Card,12,1,2025,6,1,7.934022655776585,2612.472435275081,1.0678122235216103,7,3,2,1,0.056617113040052236,0
220,2025-01-12 22:28:50.333033,Education,Flipkart,4807.46,Debit Card,12,1,2025,6,1,8.478132145515461,2582.3797758206565,1.8616394246164796,1,2,2,1,0.03305353835987612,0
221,2025-01-12 23:47:19.603960,Shopping,Netflix,974.83,Debit Card,12,1,2025,6,1,6.8832883909140685,2582.691050488599,0.3774473914778075,5,5,2,1,0.05421374733450013,0
222,2025-01-13 01:05:48.874887,Shopping,Flipkart,1788.83,Credit Card,13,1,2025,0,0,7.489875922257629,2582.691050488599,0.6926225262838097,5,2,1,1,0.09076486077383633,0
223,2025-01-13 02:24:18.145814,Healthcare,Amazon,2885.14,Cash,13,1,2025,0,0,7.967675248205752,2581.179936457506,1.1177601217370603,4,1,0,1,0.07989573349417611,0
224,2025-01-13 03:42:47.416741,Entertainment,Netflix,4346.42,Credit Card,13,1,2025,0,0,8.377337844679028,2666.7235731225296,1.629872718645028,2,5,1,1,0.09131121231684042,0
225,2025-01-13 05:01:16.687668,Transport,Airtel,4650.28,Credit Card,13,1,2025,0,0,8.444897729519097,2469.707294213529,1.8829275885832728,6,0,1,1,0.0417486479168685,0
226,2025-01-13 06:19:45.958595,Transport,Netflix,1713.38,UPI,13,1,2025,0,0,7.4468067782023795,2469.707294213529,0.6937583267516813,6,5,3,1,0.0715471976520029,0
227,2025-01-13 07:38:15.229522,Bills,Uber,382.19,Cash,13,1,2025,0,0,5.948530949722795,2588.439496459481,0.1476526689237925,0,8,0,1,0.006183225648180524,0
228,2025-01-13 08:56:44.500450,Healthcare,Airtel,2137.02,UPI,13,1,2025,0,0,7.6676354460781875,2581.179936457506,0.8279236832023864,4,0,3,1,0.06902472178728292,0
229,2025-01-13 10:15:13.771377,Food,Flipkart,2002.0,Debit Card,13,1,2025,0,0,7.602401335665818,2555.6312885375496,0.7833680895124887,3,2,2,1,0.09757290220787568,0
230,2025-01-13 11:33:43.042304,Bills,Local Store,4933.11,Debit Card,13,1,2025,0,0,8.503927591125343,2588.439496459481,1.905823955610168,0,3,2,1,0.029584811162062907,0
231,2025-01-13 12:52:12.313231,Healthcare,Reliance,2183.75,Credit Card,13,1,2025,0,0,7.689256684507653,2581.179936457506,0.8460278065685914,4,6,1,1,0.09821022017832948,0
232,2025-01-13 14:10:41.584158,Entertainment,Local Store,1563.33,Credit Card,13,1,2025,0,0,7.355212896290882,2666.7235731225296,0.5862362397649862,2,3,1,1,0.08965057386074049,0
233,2025-01-13 15:29:10.855085,Entertainment,Flipkart,1858.62,UPI,13,1,2025,0,0,7.52812744475967,2666.7235731225296,0.696967626765941,2,2,3,1,0.07681815176857232,0
234,2025-01-13 16:47:40.126012,Entertainment,Amazon,2014.79,UPI,13,1,2025,0,0,7.608766457098868,2666.7235731225296,0.7555301270468145,2,1,3,1,0.0737631390554252,0
235,2025-01-13 18:06:09.396939,Entertainment,Reliance,4116.62,Credit Card,13,1,2025,0,0,8.323030605525117,2666.7235731225296,1.5436995575734729,2,6,1,1,0.0935718582950319,0
236,2025-01-13 19:24:38.667866,Entertainment,Flipkart,451.02,Cash,13,1,2025,0,0,6.1137264266409375,2666.7235731225296,0.1691288908028401,2,2,0,1,0.026648816670401976,0
237,2025-01-13 20:43:07.938793,Healthcare,Myntra,1616.71,Credit Card,13,1,2025,0,0,7.388766847932416,2581.179936457506,0.626345330352608,4,4,1,1,0.09401426766843723,0
238,2025-01-13 22:01:37.209720,Healthcare,Uber,4833.28,Cash,13,1,2025,0,0,8.48348748263105,2581.179936457506,1.8725079688296928,4,8,0,1,0.03766112198030891,0
239,2025-01-13 23:20:06.480648,Shopping,Myntra,807.86,UPI,13,1,2025,0,0,6.695625848931027,2582.691050488599,0.3127977695385467,5,4,3,1,0.055380470835377116,0
240,2025-01-14 00:38:35.751575,Travel,Airtel,3725.88,Debit Card,14,1,2025,1,0,8.223326701483044,2612.472435275081,1.4261892105313956,7,0,2,1,0.06240069842906859,0
241,2025-01-14 01:57:05.022502,Transport,Zomato,1814.15,Debit Card,14,1,2025,1,0,7.503923387912171,2469.707294213529,0.7345607328651919,6,9,2,1,0.08173748019986193,0
242,2025-01-14 03:15:34.293429,Education,Flipkart,2929.84,UPI,14,1,2025,1,0,7.983044350343349,2582.3797758206565,1.1345503970534017,1,2,3,1,0.0847615149644928,0
243,2025-01-14 04:34:03.564356,Entertainment,Swiggy,542.76,UPI,14,1,2025,1,0,6.298507973038383,2666.7235731225296,0.203530656671876,2,7,3,1,0.05198139320574957,0
244,2025-01-14 05:52:32.835283,Food,Swiggy,1566.74,Debit Card,14,1,2025,1,0,7.357390370834776,2555.6312885375496,0.6130540062751232,3,7,2,1,0.10369130719927672,0
245,2025-01-14 07:11:02.106210,Education,Netflix,2529.28,Cash,14,1,2025,1,0,7.836085247534638,2582.3797758206565,0.979437658117586,1,5,0,1,0.09363751062966785,0
246,2025-01-14 08:29:31.377137,Healthcare,Local Store,1196.92,UPI,14,1,2025,1,0,7.088341998482375,2581.179936457506,0.4637104074358688,4,3,3,1,0.08592084409294598,0
247,2025-01-14 09:48:00.648064,Food,Local Store,2732.26,Cash,14,1,2025,1,0,7.913250314956031,2555.6312885375496,1.0691135345911051,3,3,0,1,0.10233347285742261,0
248,2025-01-14 11:06:29.918991,Food,Local Store,1137.81,Cash,14,1,2025,1,0,7.037739136538493,2555.6312885375496,0.4452168061579444,3,3,0,1,0.08498749762331248,0
249,2025-01-14 12:24:59.189918,Food,Myntra,3268.0,Debit Card,14,1,2025,1,0,8.092239406724211,2555.6312885375496,1.2787447135498566,3,4,2,1,0.1145808943718356,0
250,2025-01-14 13:43:28.460846,Shopping,Uber,4526.55,Cash,14,1,2025,1,0,8.417936233318896,2582.691050488599,1.7526486565799877,5,8,0,1,0.06852621752524934,0
251,2025-01-14 15:01:57.731773,Healthcare,Flipkart,473.17,Debit Card,14,1,2025,1,0,6.161565907184644,2581.179936457506,0.1833153873996842,4,2,2,1,0.06191884865935193,0
252,2025-01-14 16:20:27.002700,Food,Amazon,1122.25,UPI,14,1,2025,1,0,7.023981547950269,2555.6312885375496,0.4391282909367585,3,1,3,1,0.07212602817008773,0
253,2025-01-14 17:38:56.273627,Entertainment,Netflix,4229.89,Credit Card,14,1,2025,1,0,8.350167651800202,2666.7235731225296,1.5861749011529989,2,5,1,1,0.10606922483428005,0
254,2025-01-14 18:57:25.544554,Bills,Airtel,3176.19,Credit Card,14,1,2025,1,0,8.063752437328619,2588.439496459481,1.2270675070228438,0,0,1,1,0.0753538387402305,0
255,2025-01-14 20:15:54.815481,Food,Reliance,439.61,Credit Card,14,1,2025,1,0,6.088160130433881,2555.6312885375496,0.172016206708584,3,6,1,1,0.06393747314423603,0
256,2025-01-14 21:34:24.086408,Shopping,Airtel,2457.43,Credit Card,14,1,2025,1,0,7.807278213800719,2582.691050488599,0.95149979302987,5,0,1,1,0.09026321095114215,0
257,2025-01-14 22:52:53.357335,Education,Flipkart,1088.3,Credit Card,14,1,2025,1,0,6.993290567088399,2582.3797758206565,0.4214329782900147,1,2,1,1,0.08574119816868264,0
258,2025-01-15 00:11:22.628262,Healthcare,Zomato,1035.53,Credit Card,15,1,2025,2,0,6.943633875017035,2581.179936457506,0.4011847393410296,4,9,1,1,0.07851203087230252,0
259,2025-01-15 01:29:51.899189,Travel,Local Store,4706.19,Cash,15,1,2025,2,0,8.456846405999695,2612.472435275081,1.8014314472582982,7,3,0,1,0.05555597977209692,0
260,2025-01-15 02:48:21.170117,Shopping,Reliance,3819.63,Cash,15,1,2025,2,0,8.24817060946854,2582.691050488599,1.4789341525295463,5,6,0,1,0.10226651398474029,0
261,2025-01-15 04:06:50.441044,Food,Myntra,3496.34,Credit Card,15,1,2025,2,0,8.159757958531097,2555.6312885375496,1.3680925005425049,3,4,1,1,0.12323614998180649,0
262,2025-01-15 05:25:19.711971,Healthcare,Flipkart,1232.7,UPI,15,1,2025,2,0,7.1177730630774185,2581.179936457506,0.4775722849030808,4,2,3,1,0.08894982582987682,0
263,2025-01-15 06:43:48.982898,Bills,Zomato,636.94,UPI,15,1,2025,2,0,6.458244235035239,2588.439496459481,0.2460710404362239,0,9,3,1,0.025598408956262975,0
264,2025-01-15 08:02:18.253825,Food,Myntra,4360.62,Cash,15,1,2025,2,0,8.38059882696492,2555.6312885375496,1.7062790002447294,3,4,0,1,0.09089634733379204,0
265,2025-01-15 09:20:47.524752,Shopping,Zomato,79.1,Cash,15,1,2025,2,0,4.383275854074314,2582.691050488599,0.0306269694879051,5,9,0,-1,-0.010236388805201724,1
266,2025-01-15 10:39:16.795679,Transport,Local Store,1971.08,Credit Card,15,1,2025,2,0,7.586844102291042,2469.707294213529,0.7981026758183846,6,3,1,1,0.10802823370916809,0
267,2025-01-15 11:57:46.066606,Entertainment,Myntra,1424.18,UPI,15,1,2025,2,0,7.262053400515057,2666.7235731225296,0.5340561032849738,2,4,3,1,0.09379613474710241,0
268,2025-01-15 13:16:15.337533,Travel,Uber,2873.36,Debit Card,15,1,2025,2,0,7.963585319754805,2612.472435275081,1.099862322450667,7,8,2,1,0.08454956887132603,0
269,2025-01-15 14:34:44.608460,Education,Swiggy,1290.02,Credit Card,15,1,2025,2,0,7.163187882593415,2582.3797758206565,0.4995469729428327,1,7,1,1,0.09571228845419244,0
270,2025-01-15 15:53:13.879387,Shopping,Airtel,1590.47,Cash,15,1,2025,2,0,7.372413396403105,2582.691050488599,0.6158189148094626,5,0,0,1,0.0770648383459408,0
271,2025-01-15 17:11:43.150315,Healthcare,Uber,4257.7,Cash,15,1,2025,2,0,8.35671922837206,2581.179936457506,1.6495169282322115,4,8,0,1,0.08500498194721373,0
272,2025-01-15 18:30:12.421242,Travel,Reliance,3035.78,Cash,15,1,2025,2,0,8.018553022514048,2612.472435275081,1.1620333133506715,7,6,0,1,0.0874138980039525,0
273,2025-01-15 19:48:41.692169,Travel,Netflix,771.13,Debit Card,15,1,2025,2,0,6.649152929630518,2612.472435275081,0.2951724923822225,7,5,2,1,0.07134931861983196,0
274,2025-01-15 21:07:10.963096,Travel,Swiggy,3646.03,UPI,15,1,2025,2,0,8.201668416713975,2612.472435275081,1.395624294736756,7,7,3,1,0.07178743849966696,0
275,2025-01-15 22:25:40.234023,Food,Uber,1076.92,Cash,15,1,2025,2,0,6.9827885372123495,2555.6312885375496,0.4213909904884063,3,8,0,1,0.08382371293269886,0
276,2025-01-15 23:44:09.504950,Entertainment,Flipkart,2193.37,Credit Card,15,1,2025,2,0,7.693650268366982,2666.7235731225296,0.8224961979961541,2,2,1,1,0.10817994229603928,0
277,2025-01-16 01:02:38.775877,Food,Zomato,3250.71,Debit Card,16,1,2025,3,0,8.086936290799535,2555.6312885375496,1.2719792618677035,3,9,2,1,0.09703147669402068,0
